sales_id,invoice_number,date,employee,payment_type,product_code,category,product,platform,qty,unit_price,total,Precio de Costo,Total COGS,Ganancia Neta,product_id
23409,16298,2023-11-04,Marisa y Kuky,Efectivo,7792798012923,Cerveza,Quilmes Clásica  473ml,,1,600,600,775.0,775.0,-175.0,143.0
23413,16301,2023-11-04,Marisa y Kuky,Efectivo,7793147118860,Cerveza,Schneider  473ml,,1,550,550,575.0,575.0,-25.0,111.0
23414,16302,2023-11-04,Marisa y Kuky,Efectivo,7792798010721,Cerveza,Stella Artois NO Retornable 710ml,,2,1200,2400,1250.0,2500.0,-100.0,158.0
23418,16305,2023-11-04,Marisa y Kuky,Efectivo,7792798004652,Cerveza,Budweiser King of Beers 410cc,,2,650,1300,597.0,1194.0,106.0,108.0
23431,16313,2023-11-05,Marisa y Kuky,Efectivo,7792798007424,Cerveza,Quilmes Bajo Cero Retornable 1000ml,,1,950,950,1066.0,1066.0,-116.0,142.0
23435,16315,2023-11-05,Marisa y Kuky,Efectivo,7792798007424,Cerveza,Quilmes Bajo Cero Retornable 1000ml,,1,950,950,1066.0,1066.0,-116.0,142.0
23505,16368,2023-11-06,Marisa y Kuky,Efectivo,7793147572044,Cerveza,Amstel  473ml,,1,600,600,658.33,658.33,-58.33000000000004,129.0
23519,16379,2023-11-06,Fausto,Efectivo,7792798007424,Cerveza,Quilmes Bajo Cero Retornable 1000ml,,1,950,950,1066.0,1066.0,-116.0,142.0
23521,16381,2023-11-06,Fausto,Efectivo,7793147118860,Cerveza,Schneider  473ml,,1,600,600,575.0,575.0,25.0,111.0
23536,16389,2023-11-07,Marisa y Kuky,Débito,7793147118860,Cerveza,Schneider  473ml,,3,600,1800,575.0,1725.0,75.0,111.0
23556,16402,2023-11-07,Fausto,Efectivo,7793147001827,Cerveza,Miller  473ml,,1,700,700,542.0,542.0,158.0,150.0
23560,16404,2023-11-07,Fausto,Efectivo,7792798005888,Cerveza,Brahma  473ml,,1,600,600,775.7,775.7,-175.70000000000005,132.0
23564,16408,2023-11-07,Fausto,Débito,7793147572044,Cerveza,Amstel  473ml,,1,600,600,658.33,658.33,-58.33000000000004,129.0
23571,16411,2023-11-07,Fausto,Efectivo,7792798005888,Cerveza,Brahma  473ml,,2,600,1200,775.7,1551.4,-351.4000000000001,132.0
23607,16437,2023-11-08,Fausto,Efectivo,7792798007493,Cerveza,Brahma Retornable 1000ml,,1,1300,1300,1349.0,1349.0,-49.0,103.0
23608,16437,2023-11-08,Fausto,Efectivo,7792798005888,Cerveza,Brahma  473ml,,1,600,600,775.7,775.7,-175.70000000000005,132.0
23615,16442,2023-11-08,Fausto,Efectivo,7792798012923,Cerveza,Quilmes Clásica  473ml,,1,600,600,775.0,775.0,-175.0,143.0
23622,16448,2023-11-08,Marisa y Kuky,Efectivo,7792798013678,Cerveza,Quilmes IPA 1 L,,2,1200,2200,894.96,1789.92,410.0799999999999,145.0
23644,16466,2023-11-09,Marisa y Kuky,Efectivo,7792798007424,Cerveza,Quilmes Bajo Cero Retornable 1000ml,,2,950,1750,1066.0,2132.0,-382.0,142.0
23648,16470,2023-11-09,Fausto,Efectivo,7792798005888,Cerveza,Brahma  473ml,,1,600,600,775.7,775.7,-175.70000000000005,132.0
23649,16470,2023-11-09,Fausto,Efectivo,7792798007493,Cerveza,Brahma Retornable 1000ml,,1,1300,1300,1349.0,1349.0,-49.0,103.0
23660,16479,2023-11-09,Fausto,Efectivo,7792798012923,Cerveza,Quilmes Clásica  473ml,,1,600,600,775.0,775.0,-175.0,143.0
23684,16496,2023-11-10,Marisa y Kuky,Debito,7792798012923,Cerveza,Quilmes Clásica  473ml,,1,600,700,775.0,775.0,-75.0,143.0
23689,16500,2023-11-10,Marisa y Kuky,Efectivo,7792798007424,Cerveza,Quilmes Bajo Cero Retornable 1000ml,,2,950,1750,1066.0,2132.0,-382.0,142.0
23695,16504,2023-11-10,Fausto,Efectivo,7793147118860,Cerveza,Schneider  473ml,,1,600,600,575.0,575.0,25.0,111.0
23709,16514,2023-11-10,Fausto,Efectivo,7792798012923,Cerveza,Quilmes Clásica  473ml,,3,600,1800,775.0,2325.0,-525.0,143.0
23710,16514,2023-11-10,Fausto,Efectivo,7793147000752,Cerveza,Imperial Lager  473ml,,3,600,1800,646.0,1938.0,-138.0,140.0
23712,16516,2023-11-10,Fausto,Efectivo,7792798012923,Cerveza,Quilmes Clásica  473ml,,1,600,600,775.0,775.0,-175.0,143.0
23716,16520,2023-11-10,Marisa y Kuky,Efectivo,7792798003716,Cerveza,Corona  710ml,,1,1300,1300,1550.0,1550.0,-250.0,113.0
23717,16521,2023-11-10,Marisa y Kuky,Efectivo,7792798007424,Cerveza,Quilmes Bajo Cero Retornable 1000ml,,2,950,1750,1066.0,2132.0,-382.0,142.0
23719,16523,2023-11-11,Marisa y Kuky,Efectivo,7792798007424,Cerveza,Quilmes Bajo Cero Retornable 1000ml,,2,950,1900,1066.0,2132.0,-232.0,142.0
23720,16523,2023-11-11,Marisa y Kuky,Efectivo,7792798013678,Cerveza,Quilmes IPA 1 L,,1,1200,1200,894.96,894.96,305.03999999999996,145.0
23725,16527,2023-11-11,Marisa y Kuky,Efectivo,7793147572044,Cerveza,Amstel  473ml,,1,600,600,658.33,658.33,-58.33000000000004,129.0
23736,16536,2023-11-11,Marisa y Kuky,Efectivo,7793147118860,Cerveza,Schneider  473ml,,1,600,600,575.0,575.0,25.0,111.0
23738,16538,2023-11-11,Marisa y Kuky,Efectivo,7792798007493,Cerveza,Brahma Retornable 1000ml,,2,1300,2350,1349.0,2698.0,-348.0,103.0
23750,16549,2023-11-11,Fausto,Efectivo,7792798007493,Cerveza,Brahma Retornable 1000ml,,2,1300,2350,1349.0,2698.0,-348.0,103.0
23760,16560,2023-11-11,Fausto,Efectivo,7792798012923,Cerveza,Quilmes Clásica  473ml,,6,600,3600,775.0,4650.0,-1050.0,143.0
23768,16566,2023-11-11,Fausto,Efectivo,7793147572044,Cerveza,Amstel  473ml,,4,600,2400,658.33,2633.32,-233.32000000000016,129.0
23775,16570,2023-11-11,Fausto,Efectivo,7792798007493,Cerveza,Brahma Retornable 1000ml,,2,1300,2350,1349.0,2698.0,-348.0,103.0
23779,16573,2023-11-11,Fausto,Efectivo,7793147571689,Cerveza,Imperial Golden  473ml,,2,800,1600,833.0,1666.0,-66.0,148.0
23788,16578,2023-11-12,Fausto,Efectivo,7793147571672,Cerveza,Imperial Golden Retornable 1000ml,,2,1500,3000,1218.83,2437.66,562.3400000000001,127.0
23790,16579,2023-11-12,Fausto,Efectivo,7793147573102,Cerveza,Heineken 150 Años 473 ml,,1,1000,1000,921.79,921.79,78.21000000000004,153.0
23792,16581,2023-11-12,Fausto,Efectivo,7792798003716,Cerveza,Corona  710ml,,1,1300,1300,1550.0,1550.0,-250.0,113.0
23812,16594,2023-11-12,Fausto,Efectivo,7792798004652,Cerveza,Budweiser King of Beers 410cc,,2,650,1300,597.0,1194.0,106.0,108.0
23815,16596,2023-11-12,Fausto,Efectivo,7792798010721,Cerveza,Stella Artois NO Retornable 710ml,,2,1200,2400,1250.0,2500.0,-100.0,158.0
23824,16601,2023-11-12,Fausto,Efectivo,7792798004652,Cerveza,Budweiser King of Beers 410cc,,5,650,3250,597.0,2985.0,265.0,108.0
23860,16628,2023-11-13,Marisa y Kuky,Efectivo,7792798005888,Cerveza,Brahma  473ml,,2,600,1200,775.7,1551.4,-351.4000000000001,132.0
23865,16633,2023-11-13,Marisa y Kuky,Efectivo,7793147572044,Cerveza,Amstel  473ml,,1,600,600,658.33,658.33,-58.33000000000004,129.0
23908,16665,2023-11-15,Marisa y Kuky,Efectivo,7792798004652,Cerveza,Budweiser King of Beers 410cc,,1,650,650,597.0,597.0,53.0,108.0
23916,16670,2023-11-15,Marisa y Kuky,Efectivo,7793147572044,Cerveza,Amstel  473ml,,1,600,600,658.33,658.33,-58.33000000000004,129.0
23941,16687,2023-11-15,Fausto,Efectivo,7792798007424,Cerveza,Quilmes Bajo Cero Retornable 1000ml,,2,950,1800,1066.0,2132.0,-332.0,142.0
23985,16713,2023-11-16,Marisa y Kuky,Efectivo,7793147572570,Cerveza,Salta Cautiva Blend 473ml,,1,600,600,604.16,604.16,-4.159999999999968,125.0
23999,16724,2023-11-16,Fausto,Efectivo,7792798007424,Cerveza,Quilmes Bajo Cero Retornable 1000ml,,2,950,1800,1066.0,2132.0,-332.0,142.0
24000,16725,2023-11-16,Fausto,Efectivo,7793147572570,Cerveza,Salta Cautiva Blend 473ml,,2,600,1200,604.16,1208.32,-8.319999999999936,125.0
24001,16725,2023-11-16,Fausto,Efectivo,7793147001827,Cerveza,Miller  473ml,,1,800,800,542.0,542.0,258.0,150.0
24019,16729,2023-11-17,Marisa y Kuky,Efectivo,7792798007400,Cerveza,Quilmes Stout 1 L,,4,1300,5200,966.57,3866.28,1333.7199999999998,149.0
24020,16729,2023-11-17,Marisa y Kuky,Efectivo,7793147571672,Cerveza,Imperial Golden Retornable 1000ml,,2,1500,3000,1218.83,2437.66,562.3400000000001,127.0
24033,16737,2023-11-17,Fausto,Efectivo,7792798007424,Cerveza,Quilmes Bajo Cero Retornable 1000ml,,1,950,950,1066.0,1066.0,-116.0,142.0
24035,16739,2023-11-17,Fausto,Efectivo,7792798005888,Cerveza,Brahma  473ml,,2,650,1300,775.7,1551.4,-251.4000000000001,132.0
24049,16749,2023-11-17,Fausto,Mercado Pago,7793147572044,Cerveza,Amstel  473ml,,1,600,600,658.33,658.33,-58.33000000000004,129.0
24050,16749,2023-11-17,Fausto,Mercado Pago,7793147573102,Cerveza,Heineken 150 Años 473 ml,,1,1000,1000,921.79,921.79,78.21000000000004,153.0
24062,16758,2023-11-17,Fausto,Efectivo,7792798007493,Cerveza,Brahma Retornable 1000ml,,2,1300,2350,1349.0,2698.0,-348.0,103.0
24064,16760,2023-11-18,Fausto,Efectivo,7792798010721,Cerveza,Stella Artois NO Retornable 710ml,,1,1200,1200,1250.0,1250.0,-50.0,158.0
24065,16760,2023-11-18,Fausto,Efectivo,7792798003716,Cerveza,Corona  710ml,,1,1300,1300,1550.0,1550.0,-250.0,113.0
24069,16764,2023-11-18,Fausto,Efectivo,7792798007424,Cerveza,Quilmes Bajo Cero Retornable 1000ml,,9,950,5400,1066.0,9594.0,-4194.0,142.0
24070,16765,2023-11-18,Fausto,Efectivo,7792798012923,Cerveza,Quilmes Clásica  473ml,,1,650,650,775.0,775.0,-125.0,143.0
24095,16784,2023-11-18,Fausto,Efectivo,7792798007424,Cerveza,Quilmes Bajo Cero Retornable 1000ml,,3,950,1800,1066.0,3198.0,-1398.0,142.0
24096,16785,2023-11-18,Fausto,Efectivo,7792798007424,Cerveza,Quilmes Bajo Cero Retornable 1000ml,,9,950,5400,1066.0,9594.0,-4194.0,142.0
24105,16793,2023-11-18,Fausto,Efectivo,7792798007424,Cerveza,Quilmes Bajo Cero Retornable 1000ml,,2,950,1800,1066.0,2132.0,-332.0,142.0
24106,16793,2023-11-18,Fausto,Efectivo,7792798013678,Cerveza,Quilmes IPA 1 L,,1,1200,1200,894.96,894.96,305.03999999999996,145.0
24107,16793,2023-11-18,Fausto,Efectivo,7792798007424,Cerveza,Quilmes Bajo Cero Retornable 1000ml,,1,950,950,1066.0,1066.0,-116.0,142.0
24116,16798,2023-11-19,Fausto,Efectivo,7793147118860,Cerveza,Schneider  473ml,,1,600,600,575.0,575.0,25.0,111.0
24117,16799,2023-11-19,Fausto,Efectivo,7792798007493,Cerveza,Brahma Retornable 1000ml,,1,1300,1300,1349.0,1349.0,-49.0,103.0
24121,16803,2023-11-19,Fausto,Efectivo,7793147572044,Cerveza,Amstel  473ml,,2,600,1200,658.33,1316.66,-116.66000000000008,129.0
24140,16815,2023-11-19,Fausto,Efectivo,7793147573102,Cerveza,Heineken 150 Años 473 ml,,2,1000,2000,921.79,1843.58,156.42000000000007,153.0
24155,16828,2023-11-20,Fausto,Efectivo,7792798013678,Cerveza,Quilmes IPA 1 L,,1,1200,1200,894.96,894.96,305.03999999999996,145.0
24162,16834,2023-11-20,Fausto,Efectivo,7792798003716,Cerveza,Corona  710ml,,1,1300,1300,1550.0,1550.0,-250.0,113.0
24177,16848,2023-11-20,Fausto,Efectivo,7792798007493,Cerveza,Brahma Retornable 1000ml,,1,1300,1300,1349.0,1349.0,-49.0,103.0
24201,16868,2023-11-21,Marisa y Kuky,Efectivo,7793147573102,Cerveza,Heineken 150 Años 473 ml,,2,1000,2000,921.79,1843.58,156.42000000000007,153.0
24250,16899,2023-11-22,Fausto,Mercado Pago,7793147573102,Cerveza,Heineken 150 Años 473 ml,,2,1000,2000,921.79,1843.58,156.42000000000007,153.0
24320,16949,2023-11-23,Fausto,Efectivo,7792798007424,Cerveza,Quilmes Bajo Cero Retornable 1000ml,,2,950,1800,1066.0,2132.0,-332.0,142.0
24327,16954,2023-11-23,Fausto,Efectivo,7792798003716,Cerveza,Corona  710ml,,1,1300,1300,1550.0,1550.0,-250.0,113.0
24328,16955,2023-11-23,Fausto,Efectivo,7793147571689,Cerveza,Imperial Golden  473ml,,2,800,1600,833.0,1666.0,-66.0,148.0
24332,16959,2023-11-23,Marisa y Kuky,Efectivo,7793147571672,Cerveza,Imperial Golden Retornable 1000ml,,2,1500,3000,1218.83,2437.66,562.3400000000001,127.0
24371,16990,2023-11-24,Marisa y Kuky,Efectivo,7792798007424,Cerveza,Quilmes Bajo Cero Retornable 1000ml,,3,950,1800,1066.0,3198.0,-1398.0,142.0
24373,16992,2023-11-24,Marisa y Kuky,Efectivo,7792798007424,Cerveza,Quilmes Bajo Cero Retornable 1000ml,,9,950,5400,1066.0,9594.0,-4194.0,142.0
24374,16993,2023-11-24,Marisa y Kuky,Efectivo,7792798007424,Cerveza,Quilmes Bajo Cero Retornable 1000ml,,3,950,1800,1066.0,3198.0,-1398.0,142.0
24382,16999,2023-11-24,Marisa y Kuky,Efectivo,7793147572570,Cerveza,Salta Cautiva Blend 473ml,,1,600,600,604.16,604.16,-4.159999999999968,125.0
24404,17013,2023-11-25,Fausto,Efectivo,7792798003716,Cerveza,Corona  710ml,,1,1300,1300,1550.0,1550.0,-250.0,113.0
24405,17014,2023-11-25,Fausto,Efectivo,7792798007424,Cerveza,Quilmes Bajo Cero Retornable 1000ml,,1,950,950,1066.0,1066.0,-116.0,142.0
24412,17020,2023-11-25,Fausto,Efectivo,7792798007424,Cerveza,Quilmes Bajo Cero Retornable 1000ml,,2,950,1800,1066.0,2132.0,-332.0,142.0
24414,17021,2023-11-25,Fausto,Efectivo,7793147001827,Cerveza,Miller  473ml,,1,800,800,542.0,542.0,258.0,150.0
24434,17036,2023-11-25,Marisa y Kuky,Efectivo,7792798012572,Cerveza,Andes Fresquita Mendocina 473ml,,3,600,1800,716.66,2149.98,-349.98,131.0
24439,17039,2023-11-25,Marisa y Kuky,Efectivo,7793147118822,Cerveza,Budweiser 473 cc,,6,650,3900,750.0,4500.0,-600.0,141.0
24445,17042,2023-11-25,Marisa y Kuky,Efectivo,7792798003716,Cerveza,Corona  710ml,,2,1400,2800,1550.0,3100.0,-300.0,113.0
24450,17046,2023-11-25,Marisa y Kuky,Efectivo,7792798007424,Cerveza,Quilmes Bajo Cero Retornable 1000ml,,3,950,1800,1066.0,3198.0,-1398.0,142.0
24473,17059,2023-11-25,Marisa y Kuky,Efectivo,7793147118822,Cerveza,Budweiser 473 cc,,4,650,2600,750.0,3000.0,-400.0,141.0
24475,17061,2023-11-25,Marisa y Kuky,Efectivo,7793147573102,Cerveza,Heineken 150 Años 473 ml,,1,1000,1000,921.79,921.79,78.21000000000004,153.0
24482,17066,2023-11-25,Marisa y Kuky,Efectivo,7793147118822,Cerveza,Budweiser 473 cc,,2,650,1300,750.0,1500.0,-200.0,141.0
24493,17073,2023-11-26,Marisa y Kuky,Efectivo,7792798012572,Cerveza,Andes Fresquita Mendocina 473ml,,1,600,600,716.66,716.66,-116.65999999999997,131.0
24500,17077,2023-11-26,Marisa y Kuky,Efectivo,7793147571672,Cerveza,Imperial Golden Retornable 1000ml,,1,1500,1500,1218.83,1218.83,281.1700000000001,127.0
24501,17077,2023-11-26,Marisa y Kuky,Efectivo,7793147573102,Cerveza,Heineken 150 Años 473 ml,,1,1000,1000,921.79,921.79,78.21000000000004,153.0
24508,17081,2023-11-26,Fausto,Efectivo,7792798007424,Cerveza,Quilmes Bajo Cero Retornable 1000ml,,1,950,950,1066.0,1066.0,-116.0,142.0
24514,17085,2023-11-26,Fausto,Efectivo,7792798007424,Cerveza,Quilmes Bajo Cero Retornable 1000ml,,3,950,1800,1066.0,3198.0,-1398.0,142.0
24549,17105,2023-11-26,Marisa y Kuky,Efectivo,7792798007493,Cerveza,Brahma Retornable 1000ml,,1,1300,1300,1349.0,1349.0,-49.0,103.0
24563,17115,2023-11-26,Marisa y Kuky,Efectivo,7793147571672,Cerveza,Imperial Golden Retornable 1000ml,,3,1500,4500,1218.83,3656.49,843.5100000000002,127.0
24650,17172,2023-11-28,Fausto,Efectivo,7793147118822,Cerveza,Budweiser 473 cc,,1,650,650,750.0,750.0,-100.0,141.0
24658,17179,2023-11-28,Fausto,Efectivo,7792798007424,Cerveza,Quilmes Bajo Cero Retornable 1000ml,,2,950,1800,1066.0,2132.0,-332.0,142.0
24665,17184,2023-11-29,Marisa y Kuky,Efectivo,7792798007424,Cerveza,Quilmes Bajo Cero Retornable 1000ml,,12,950,7200,1066.0,12792.0,-5592.0,142.0
24672,17191,2023-11-29,Marisa y Kuky,Efectivo,7792798003716,Cerveza,Corona  710ml,,1,1400,1400,1550.0,1550.0,-150.0,113.0
24727,17230,2023-11-30,Fausto,Efectivo,7792798012923,Cerveza,Quilmes Clásica  473ml,,2,650,1300,775.0,1550.0,-250.0,143.0
24734,17235,2023-11-30,Fausto,Efectivo,7792798012572,Cerveza,Andes Fresquita Mendocina 473ml,,2,600,1200,716.66,1433.32,-233.31999999999994,131.0
24746,17243,2023-11-30,Marisa y Kuky,Efectivo,7792798012572,Cerveza,Andes Fresquita Mendocina 473ml,,1,600,600,716.66,716.66,-116.65999999999997,131.0
24750,17247,2023-11-30,Marisa y Kuky,Efectivo,7792798007424,Cerveza,Quilmes Bajo Cero Retornable 1000ml,,9,950,6000,1066.0,9594.0,-3594.0,142.0
24751,17248,2023-11-30,Marisa y Kuky,Efectivo,7792798007424,Cerveza,Quilmes Bajo Cero Retornable 1000ml,,1,950,950,1066.0,1066.0,-116.0,142.0
24777,17266,2023-12-01,Fausto,Efectivo,7793147118860,Cerveza,Schneider  473ml,,2,650,1300,575.0,1150.0,150.0,111.0
24802,17284,2023-12-01,Marisa y Kuky,Efectivo,7793147118822,Cerveza,Budweiser 473 cc,,2,650,1300,750.0,1500.0,-200.0,141.0
24809,17290,2023-12-01,Marisa y Kuky,Efectivo,7793147573102,Cerveza,Heineken 150 Años 473 ml,,1,1000,1000,921.79,921.79,78.21000000000004,153.0
24810,17291,2023-12-01,Marisa y Kuky,Efectivo,7792798007424,Cerveza,Quilmes Bajo Cero Retornable 1000ml,,1,950,950,1066.0,1066.0,-116.0,142.0
24821,17300,2023-12-02,Marisa y Kuky,Efectivo,7792798012572,Cerveza,Andes Fresquita Mendocina 473ml,,3,650,1950,716.66,2149.98,-199.98000000000002,131.0
24824,17303,2023-12-02,Fausto,Efectivo,7792798007424,Cerveza,Quilmes Bajo Cero Retornable 1000ml,,1,950,950,1066.0,1066.0,-116.0,142.0
24837,17316,2023-12-02,Adriana,Efectivo,7792798003716,Cerveza,Corona  710ml,,2,1400,2800,1550.0,3100.0,-300.0,113.0
24847,17323,2023-12-02,Marisa y Kuky,Efectivo,7792798012923,Cerveza,Quilmes Clásica  473ml,,2,650,1300,775.0,1550.0,-250.0,143.0
24860,17333,2023-12-03,Marisa y Kuky,Efectivo,7792798012923,Cerveza,Quilmes Clásica  473ml,,3,650,1950,775.0,2325.0,-375.0,143.0
24865,17337,2023-12-03,Fausto,Efectivo,7792798007424,Cerveza,Quilmes Bajo Cero Retornable 1000ml,,1,950,950,1066.0,1066.0,-116.0,142.0
24895,17356,2023-12-03,Marisa y Kuky,Efectivo,7793147571689,Cerveza,Imperial Golden  473ml,,1,800,800,833.0,833.0,-33.0,148.0
24898,17358,2023-12-03,Marisa y Kuky,Efectivo,7793147572044,Cerveza,Amstel  473ml,,1,650,650,658.33,658.33,-8.330000000000041,129.0
24900,17359,2023-12-03,Marisa y Kuky,Efectivo,7793147573102,Cerveza,Heineken 150 Años 473 ml,,1,1000,1000,921.79,921.79,78.21000000000004,153.0
24931,17383,2023-12-04,Marisa y Kuky,Efectivo,7793147572044,Cerveza,Amstel  473ml,,1,650,650,658.33,658.33,-8.330000000000041,129.0
24980,17413,2023-12-05,Marisa y Kuky,Efectivo,7792798005888,Cerveza,Brahma  473ml,,1,700,700,775.7,775.7,-75.70000000000005,132.0
24989,17420,2023-12-05,Marisa y Kuky,Efectivo,7793147572044,Cerveza,Amstel  473ml,,1,650,650,658.33,658.33,-8.330000000000041,129.0
24992,17423,2023-12-05,Marisa y Kuky,Efectivo,7793147572044,Cerveza,Amstel  473ml,,1,650,650,658.33,658.33,-8.330000000000041,129.0
24993,17424,2023-12-05,Marisa y Kuky,Efectivo,7792798007424,Cerveza,Quilmes Bajo Cero Retornable 1000ml,,3,1000,3000,1066.0,3198.0,-198.0,142.0
24995,17426,2023-12-05,Fausto,Efectivo,7792798007424,Cerveza,Quilmes Bajo Cero Retornable 1000ml,,1,1000,1000,1066.0,1066.0,-66.0,142.0
24998,17429,2023-12-05,Fausto,Efectivo,7792798007424,Cerveza,Quilmes Bajo Cero Retornable 1000ml,,1,1000,1000,1066.0,1066.0,-66.0,142.0
25002,17433,2023-12-05,Fausto,Efectivo,7792798012923,Cerveza,Quilmes Clásica  473ml,,1,650,650,775.0,775.0,-125.0,143.0
25004,17434,2023-12-05,Fausto,Efectivo,7792798007424,Cerveza,Quilmes Bajo Cero Retornable 1000ml,,1,1000,1000,1066.0,1066.0,-66.0,142.0
25006,17436,2023-12-05,Fausto,Efectivo,7792798007424,Cerveza,Quilmes Bajo Cero Retornable 1000ml,,1,1000,1000,1066.0,1066.0,-66.0,142.0
25014,17442,2023-12-05,Fausto,Efectivo,7792798003716,Cerveza,Corona  710ml,,1,1400,1400,1550.0,1550.0,-150.0,113.0
25019,17445,2023-12-05,Fausto,Efectivo,7793147571689,Cerveza,Imperial Golden  473ml,,2,800,1600,833.0,1666.0,-66.0,148.0
25022,17447,2023-12-05,Fausto,Debito,7792798012572,Cerveza,Andes Fresquita Mendocina 473ml,,5,600,3000,716.66,3583.2999999999997,-583.2999999999997,131.0
25044,17459,2023-12-06,Marisa y Kuky,Efectivo,7792798007493,Cerveza,Brahma Retornable 1000ml,,6,1350,4800,1349.0,8094.0,-3294.0,103.0
25070,17474,2023-12-06,Fausto,Efectivo,7793147571689,Cerveza,Imperial Golden  473ml,,2,800,1600,833.0,1666.0,-66.0,148.0
25080,17481,2023-12-07,Marisa y Kuky,Efectivo,7792798010721,Cerveza,Stella Artois NO Retornable 710ml,,2,1300,2600,1250.0,2500.0,100.0,158.0
25081,17481,2023-12-07,Marisa y Kuky,Efectivo,7793147571672,Cerveza,Imperial Golden Retornable 1000ml,,1,1500,1500,1218.83,1218.83,281.1700000000001,127.0
25139,17518,2023-12-07,Fausto,Efectivo,7792798003716,Cerveza,Corona  710ml,,1,1400,1400,1550.0,1550.0,-150.0,113.0
25143,17522,2023-12-07,Fausto,Efectivo,7792798007493,Cerveza,Brahma Retornable 1000ml,,6,1350,4800,1349.0,8094.0,-3294.0,103.0
25145,17524,2023-12-07,Fausto,Efectivo,7792798012572,Cerveza,Andes Fresquita Mendocina 473ml,,3,600,1800,716.66,2149.98,-349.98,131.0
25146,17525,2023-12-07,Fausto,Efectivo,7792798007493,Cerveza,Brahma Retornable 1000ml,,3,1350,2400,1349.0,4047.0,-1647.0,103.0
25147,17526,2023-12-07,Fausto,Efectivo,7792798012572,Cerveza,Andes Fresquita Mendocina 473ml,,2,600,1200,716.66,1433.32,-233.31999999999994,131.0
25148,17527,2023-12-08,Fausto,Efectivo,7792798012572,Cerveza,Andes Fresquita Mendocina 473ml,,1,600,600,716.66,716.66,-116.65999999999997,131.0
25149,17527,2023-12-08,Fausto,Efectivo,7793147572570,Cerveza,Salta Cautiva Blend 473ml,,1,600,600,604.16,604.16,-4.159999999999968,125.0
25187,17560,2023-12-09,Fausto,Efectivo,7793147118822,Cerveza,Budweiser 473 cc,,3,700,1500,750.0,2250.0,-750.0,141.0
25189,17561,2023-12-09,Fausto,Efectivo,7792798007424,Cerveza,Quilmes Bajo Cero Retornable 1000ml,,2,1000,2000,1066.0,2132.0,-132.0,142.0
25192,17562,2023-12-09,Fausto,Efectivo,7792798007424,Cerveza,Quilmes Bajo Cero Retornable 1000ml,,1,1000,1000,1066.0,1066.0,-66.0,142.0
25217,17583,2023-12-09,Fausto,Efectivo,7792798009749,Cerveza,Corona-Frapera-Tabla-Destapador,,1,11800,11800,15615.0,15615.0,-3815.0,117.0
25225,17589,2023-12-09,Fausto,Efectivo,7793147572044,Cerveza,Amstel  473ml,,1,650,650,658.33,658.33,-8.330000000000041,129.0
25227,17591,2023-12-09,Fausto,Efectivo,7793147118822,Cerveza,Budweiser 473 cc,,3,700,1500,750.0,2250.0,-750.0,141.0
25234,17596,2023-12-10,Fausto,Efectivo,7792798011421,Cerveza,Brahma Dorada Lata 473 cm3,,1,650,650,738.91,738.91,-88.90999999999997,115.0
25236,17598,2023-12-10,Fausto,Efectivo,7792798004652,Cerveza,Budweiser King of Beers 410cc,,6,700,3000,597.0,3582.0,-582.0,108.0
25242,17602,2023-12-10,Fausto,Efectivo,7792798013678,Cerveza,Quilmes IPA 1 L,,1,1200,1200,894.96,894.96,305.03999999999996,145.0
25243,17603,2023-12-10,Fausto,Efectivo,7792798012572,Cerveza,Andes Fresquita Mendocina 473ml,,2,600,1200,716.66,1433.32,-233.31999999999994,131.0
25250,17608,2023-12-10,Fausto,Efectivo,7792798007424,Cerveza,Quilmes Bajo Cero Retornable 1000ml,,1,1000,1000,1066.0,1066.0,-66.0,142.0
25253,17611,2023-12-10,Fausto,Efectivo,7792798012572,Cerveza,Andes Fresquita Mendocina 473ml,,1,600,600,716.66,716.66,-116.65999999999997,131.0
25274,17628,2023-12-10,Fausto,Efectivo,7793147571689,Cerveza,Imperial Golden  473ml,,5,800,4000,833.0,4165.0,-165.0,148.0
25285,17638,2023-12-10,Fausto,Efectivo,7792798004652,Cerveza,Budweiser King of Beers 410cc,,2,700,1400,597.0,1194.0,206.0,108.0
25329,17664,2023-12-11,Marisa y Kuky,Efectivo,7792798011421,Cerveza,Brahma Dorada Lata 473 cm3,,4,650,1400,738.91,2955.64,-1555.6399999999999,115.0
25358,17683,2023-12-11,Marisa y Kuky,Efectivo,7793147573393,Cerveza,Schneider 473 cc,,2,700,1400,658.33,1316.66,83.33999999999992,128.0
25368,17690,2023-12-11,Marisa y Kuky,Efectivo,7792798007424,Cerveza,Quilmes Bajo Cero Retornable 1000ml,,1,1000,1000,1066.0,1066.0,-66.0,142.0
25393,17706,2023-12-12,Marisa y Kuky,Efectivo,7792798011421,Cerveza,Brahma Dorada Lata 473 cm3,,4,650,1400,738.91,2955.64,-1555.6399999999999,115.0
25394,17707,2023-12-12,Marisa y Kuky,Efectivo,7792798007424,Cerveza,Quilmes Bajo Cero Retornable 1000ml,,1,1000,1000,1066.0,1066.0,-66.0,142.0
25405,17715,2023-12-12,Fausto,Efectivo,7793147573386,Cerveza,Miller Genuine  Draft 473 cc,,1,800,800,757.74,757.74,42.25999999999999,151.0
25409,17718,2023-12-12,Fausto,Débito,7792798012923,Cerveza,Quilmes Clásica  473ml,,3,650,1500,775.0,2325.0,-825.0,143.0
